endTime,artistName,trackName,msPlayed
2021-09-28 01:38,Stevedreez,Smoking Section,228640
2021-09-28 01:44,Healy,Reckless,82609
2021-09-28 13:32,Healy,Reckless,154546
2021-09-28 13:40,Chiiild,Eventually,163013
2021-09-28 17:01,ODESZA,Say My Name (feat. Zyra),262956
2021-09-28 17:46,Wallows,Are You Bored Yet? (feat. Clairo),178000
2021-09-28 19:06,Fiji Blue,Outside,174081
2021-09-28 19:10,Godford,Better Place,226725
2021-09-28 19:13,Kid Travis,Strawberry Skies,165333
2021-09-28 19:27,Jex Nwalor,"Time Goes ""Bye""",261027
2021-09-28 19:30,Baird,Chasing Deer,172613
2021-09-28 19:32,Emotional Oranges,Bonafide (feat. Chiiild),113409
2021-09-28 20:46,Emotional Oranges,Bonafide (feat. Chiiild),53973
2021-09-29 00:58,Emotional Oranges,Bonafide (feat. Chiiild),9908
2021-09-29 00:59,WizTheMc,All My Friends Are Stoned,70274
2021-09-29 15:22,WizTheMc,All My Friends Are Stoned,88839
2021-09-29 15:29,MGMT,Kids,302840
2021-09-29 15:35,Masego,Mystery Lady,228453
2021-09-29 15:39,BAYNK,go with u - Louis La Roche Remix,266289
2021-09-29 15:43,Cautious Clay,Karma & Friends,165306
2021-09-29 15:46,Terrace Martin,Freeze Tag (feat. Cordae & Phoelix),191375
2021-09-29 15:50,Curren$y,The Count (feat. Wiz Khalifa),194594
2021-09-29 17:57,tobi lou,Cheap Vacations (feat. Facer),215999
2021-09-29 17:58,BAYNK,go with u,56497
2021-09-30 05:21,BAYNK,go with u,174665
2021-09-30 05:22,Ric Wilson,Move Like This,57730
2021-09-30 05:27,Kota the Friend,Long Beach,252778
2021-09-30 05:30,Terrace Martin,Sleepless Nights (feat. Phoelix),179226
2021-09-30 05:34,ODIE,North Face,196799
2021-09-30 05:36,KAYTRANADA,Gray Area (feat. Mick Jenkins),139653
2021-09-30 05:40,Kyle Lux,Rollin' Stone,194863
2021-09-30 05:43,tobi lou,I Was Sad Last Night I'm OK Now,190560
2021-09-30 05:48,Freddie Gibbs,"Something to Rap About (feat. Tyler, The Creator)",282560
2021-09-30 05:51,COTIS,Reasons,172748
2021-09-30 05:54,Q,Take Me Where Your Heart Is,192896
2021-09-30 05:58,Surfaces,Come With Me,209732
2021-09-30 06:01,Souly Had,Crush,159813
2021-09-30 06:03,tobi lou,Student Loans,124638
2021-09-30 06:06,Tai Verdes,A-O-K - with 24kGoldn,181400
2021-09-30 06:08,Dominic Fike,She Wants My Money,133560
2021-09-30 06:12,Jay Prince,NOBODY'S BUSINESS,194498
2021-09-30 06:16,Saba,Photosynthesis,201732
2021-09-30 06:18,Billy Lemos,Wonder (feat. Still Woozy and MTMBO),139249
2021-09-30 06:21,tobi lou,Pretty Much,164117
2021-09-30 06:24,Glass Animals,Heat Waves,175301
2021-09-30 06:27,Kota the Friend,Outside,203793
2021-09-30 06:30,Whethan,Freefall (feat. Oliver Tree),155498
2021-09-30 06:32,sammy rash,summer&cigarettes,114427
2021-09-30 06:34,redveil,Weight,124872
2021-09-30 06:37,tobi lou,Uncle Iroh,147692
2021-09-30 06:44,Omar Apollo,Hit Me Up,160000
2021-09-30 06:47,Johnny 2 Phones,RESCUE,157995
2021-09-30 06:51,Cannons,Bad Dream,202502
2021-09-30 06:53,Berhana,Wildin',139613
2021-09-30 06:56,Still Woozy,Window,139293
2021-09-30 06:59,Peter $un,Love Drunk Lust (Make It Hard) [feat. Trip Carter & KnottRudy],205949
2021-09-30 07:02,Felly,The Most,151016
2021-09-30 07:06,Q,Garage Rooftop,264910
2021-09-30 07:10,Jelani Aryeh,Stella Brown,186324
2021-09-30 07:12,Jean Deaux,Recipe!,149077
2021-09-30 07:16,Souly Had,Maybe Not (with Mac Ayres),230043
2021-09-30 07:20,RIZ LA VIE,She Said,213449
2021-09-30 07:23,khai dreams,Flowers,154115
2021-09-30 07:25,Still Woozy,Rocky,166000
2021-09-30 07:28,Flying Lotus,Black Gold,95973
2021-09-30 07:31,ODIE,Slowly,187968
2021-09-30 07:37,Dayglow,Can I Call You Tonight?,278769
2021-09-30 07:41,Fitz and The Tantrums,Out of My League,209386
2021-09-30 07:46,EVAN GIIA,WESTWORLD,209223
2021-09-30 07:50,Malz Monday,Say It,215920
2021-09-30 07:54,Smoke DZA,"Santos Party House (feat. Wiz Khalifa, Curren$y, Big K.R.I.T., Girl Talk) - Extended Version",270000
2021-09-30 19:06,Terrace Martin,Freeze Tag (feat. Cordae & Phoelix),191375
2021-09-30 19:10,Curren$y,The Count (feat. Wiz Khalifa),194594
2021-09-30 19:13,tobi lou,Cheap Vacations (feat. Facer),215999
2021-09-30 19:52,BAYNK,go with u,231192
2021-09-30 19:58,Ric Wilson,Move Like This,244861
2021-09-30 20:03,Kota the Friend,Long Beach,252778
2021-09-30 20:32,Terrace Martin,Sleepless Nights (feat. Phoelix),179226
2021-09-30 20:33,ODIE,North Face,85844
2021-09-30 20:36,KAYTRANADA,Gray Area (feat. Mick Jenkins),139653
2021-09-30 20:41,Kyle Lux,Rollin' Stone,194863
2021-09-30 20:45,tobi lou,I Was Sad Last Night I'm OK Now,190560
2021-09-30 20:50,Freddie Gibbs,"Something to Rap About (feat. Tyler, The Creator)",282560
2021-09-30 20:54,COTIS,Reasons,172748
2021-09-30 20:57,Q,Take Me Where Your Heart Is,192896
2021-09-30 21:02,Surfaces,Come With Me,209732
2021-09-30 21:05,Souly Had,Crush,159813
2021-09-30 21:07,tobi lou,Student Loans,124638
2021-09-30 21:10,Tai Verdes,A-O-K - with 24kGoldn,181400
2021-09-30 21:13,Dominic Fike,She Wants My Money,133560
2021-09-30 21:16,Jay Prince,NOBODY'S BUSINESS,194498
2021-09-30 21:19,Saba,Photosynthesis,201732
2021-09-30 21:22,Billy Lemos,Wonder (feat. Still Woozy and MTMBO),139249
2021-09-30 21:25,tobi lou,Pretty Much,164117
2021-09-30 21:28,Glass Animals,Heat Waves,175301
2021-09-30 21:31,Kota the Friend,Outside,203793
2021-09-30 21:34,Whethan,Freefall (feat. Oliver Tree),155498
2021-09-30 21:39,sammy rash,summer&cigarettes,114427
2021-09-30 21:41,redveil,Weight,124872
2021-09-30 21:43,tobi lou,Uncle Iroh,147692
2021-09-30 21:51,Omar Apollo,Hit Me Up,113814
2021-09-30 22:01,Mac Miller,Weekend (feat. Miguel),208080
2021-09-30 22:04,Mac Miller,Nikes On My Feet,164631
2021-09-30 23:29,Mac Miller,Brand Name,302133
2021-09-30 23:35,Mac Miller,Red Dot Music,367930
2021-10-01 01:01,Mac Miller,100 Grandkids,278506
2021-10-01 01:11,Mac Miller,"God Is Fair, Sexy Nasty (feat. Kendrick Lamar)",500960
2021-10-01 01:15,Mac Miller,Avian,196756
2021-10-01 01:18,Mac Miller,Frick Park Market,197559
2021-10-01 01:20,Mac Miller,Nothing from Nothing - Recorded at Spotify Studios NYC,111050
2021-10-01 01:24,Ariana Grande,The Way,227026
2021-10-01 01:30,Mac Miller,Wings,250120
2021-10-01 01:34,Mac Miller,Gees,175672
2021-10-01 02:54,Mac Miller,Missed Calls,178902
2021-10-01 03:00,Mac Miller,Best Day Ever,159119
2021-10-01 03:51,Mac Miller,Right,287871
2021-10-01 03:56,Mac Miller,Hurt Feelings,245640
2021-10-01 04:02,DJ Drama,Camera,328346
2021-10-01 04:03,Mac Miller,Party On Fifth Ave.,56000
2021-10-01 05:47,Mac Miller,Party On Fifth Ave.,117515
2021-10-01 05:52,Mac Miller,Ladders,287040
2021-10-01 05:55,Mac Miller,Kool Aid & Frozen Pizza,157540
2021-10-01 06:01,Ab-Soul,The Law (feat. Mac Miller & Rapsody),329207
2021-10-01 06:04,Mac Miller,Knock Knock,202806
2021-10-01 06:08,Mac Miller,Come Back to Earth,161840
2021-10-01 06:10,Mac Miller,Donald Trump,165908
2021-10-01 06:16,Carnage,Learn How to Watch (feat. Mac Miller & MadeinTYO),121850
2021-10-01 06:19,Mac Miller,Rush Hour,201840
2021-10-01 06:23,88-Keys,That's Life (feat. Mac Miller & Sia),202390
2021-10-01 06:45,Mac Miller,Watching Movies,61082
2021-10-01 06:50,Mac Miller,Watching Movies,159647
2021-10-01 06:51,Statik Selektah,82 92 (feat. Mac Miller),16189
2021-10-01 13:33,Statik Selektah,82 92 (feat. Mac Miller),201113
2021-10-01 13:38,Mac Miller,Objects in the Mirror,259143
2021-10-01 13:40,Mac Miller,Keep Floatin',39856
2021-10-01 17:52,Mac Miller,Keep Floatin',223737
2021-10-01 17:54,Mac Miller,Stay,141650
2021-10-01 19:33,Mac Miller,Stay,184814
2021-10-01 19:42,Mac Miller,Fight the Feeling,294550
2021-10-01 20:05,Mac Miller,What's the Use?,288640
2021-10-01 22:07,Mac Miller,So It Goes,312960
2021-10-01 22:10,Mac Miller,Dunno - Recorded at Spotify Studios NYC,224347
2021-10-01 22:14,Mac Miller,Someone Like You,194759
2021-10-03 04:04,Mac Miller,Someone Like You,3970
2021-10-03 04:07,Fetty Wap,679 (feat. Monty),186986
2021-10-03 04:11,Katy Perry,Hot N Cold,220226
2021-10-03 07:59,Cascada,Evacuate the Dancefloor,205884
2021-10-03 08:03,Aloe Blacc,The Man,254880
2021-10-03 08:07,Lady Gaga,Just Dance,241933
2021-10-03 08:18,Maroon 5,This Love,206200
2021-10-03 08:22,B.o.B,HeadBand (feat. 2 Chainz),220240
2021-10-03 08:26,Grouplove,Tongue Tied,218013
2021-10-03 08:29,Rihanna,We Found Love,215226
2021-10-03 08:37,OneRepublic,All The Right Moves,238000
2021-10-03 08:43,Milky Chance,Stolen Dance,313684
2021-10-03 08:47,Foster The People,Pumped Up Kicks,239600
2021-10-03 08:51,Ariana Grande,Break Free,214840
2021-10-03 08:54,Bastille,Pompeii,214147
2021-10-03 08:58,Jason Mraz,I'm Yours,242186
2021-10-03 09:02,Owl City,Fireflies,228346
2021-10-03 09:05,CeeLo Green,Kung Fu Fighting,149306
2021-10-03 09:08,Rae Sremmurd,This Could Be Us,206306
2021-10-03 09:12,Iyaz,Pretty Girls (feat. Travie McCoy),223506
2021-10-03 09:15,One Direction,What Makes You Beautiful,199986
2021-10-03 09:19,David Guetta,Without You (feat. Usher),208133
2021-10-03 09:22,Train,Drive By,195973
2021-10-03 09:27,Of Monsters and Men,Little Talks,266600
2021-10-03 09:30,Britney Spears,Toxic,198800
2021-10-03 09:34,WALK THE MOON,Shut Up and Dance,199080
2021-10-03 09:38,Rihanna,Don't Stop The Music,267080
2021-10-03 09:42,Cobra Starship,You Make Me Feel... (feat. Sabi),215693
2021-10-03 09:46,Phillip Phillips,Home,210173
2021-10-03 15:52,Travie McCoy,Billionaire (feat. Bruno Mars),209720
2021-10-03 15:55,Neon Trees,Animal,212293
2021-10-03 15:57,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,60781
2021-10-04 15:03,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,137149
2021-10-04 15:09,ILOVEMAKONNEN,Tuesday (feat. Drake),321987
2021-10-04 15:13,Hozier,Take Me to Church,241693
2021-10-04 15:17,Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),251626
2021-10-04 15:19,fun.,We Are Young (feat. Janelle Monáe),83040
2021-10-04 17:30,fun.,We Are Young (feat. Janelle Monáe),167579
2021-10-04 17:33,Hot Chelle Rae,Tonight Tonight,200466
2021-10-04 17:37,Beyoncé,Crazy In Love (feat. Jay-Z),236133
2021-10-04 17:41,Jay Sean,Down,212506
2021-10-04 17:45,Katy Perry,E.T.,229573
2021-10-04 17:48,Benny Benassi,Cinema,183230
2021-10-04 17:52,Macklemore & Ryan Lewis,White Walls (feat. ScHoolboy Q & Hollis),220319
2021-10-04 17:57,Rascal Flatts,Life is a Highway,276320
2021-10-04 17:58,One Direction,Best Song Ever,43754
2021-10-04 22:02,One Direction,Best Song Ever,156307
2021-10-04 22:02,Ariana Grande,Problem,6626
2021-10-04 23:08,Justin Timberlake,Mirrors,484146
2021-10-05 00:46,Capital Cities,Safe And Sound,192789
2021-10-05 00:52,Far East Movement,Like A G6,216893
2021-10-05 00:57,fun.,Some Nights,277040
2021-10-05 01:01,Justin Bieber,Boyfriend,11051
2021-10-05 01:01,Black Eyed Peas,Boom Boom Pow,251440
2021-10-05 01:24,Daft Punk,Around the World,410282
2021-10-05 03:38,Daft Punk,Around the World,19502
2021-10-05 03:41,Demi Lovato,Give Your Heart a Break,205346
2021-10-05 03:47,Green Day,21 Guns,321093
2021-10-05 03:53,Drake,Forever,357346
2021-10-05 03:57,M.I.A.,Paper Planes,205200
2021-10-05 04:03,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),369626
2021-10-05 04:07,Childish Gambino,3005,208560
2021-10-05 04:31,Childish Gambino,3005,25658
2021-10-05 04:35,JAY-Z,On To The Next One,256133
2021-10-05 04:36,Justin Bieber,Baby,9983
2021-10-05 04:41,Jason Derulo,Talk Dirty (feat. 2 Chainz),8407
2021-10-05 04:41,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),304606
2021-10-05 04:43,Kiiara,Gold,59306
2021-10-05 07:31,Kiiara,Gold,166852
2021-10-05 07:33,Soulja Boy,Crank That (Soulja Boy),35512
2021-10-05 07:37,Outkast,Ms. Jackson,270506
2021-10-05 07:41,Robin Thicke,Blurred Lines,263826
2021-10-05 07:45,Taio Cruz,Break Your Heart,185186
2021-10-05 07:48,Michael Franti & Spearhead,Say Hey (I Love You) (feat. Cherine Tanya Anderson),193866
2021-10-05 14:18,Michael Franti & Spearhead,Say Hey (I Love You) (feat. Cherine Tanya Anderson),41892
2021-10-05 14:21,Owl City,Good Time,206986
2021-10-05 14:25,The Weeknd,The Hills,242253
2021-10-05 17:47,Rixton,Me And My Broken Heart,193733
2021-10-05 19:05,Empire of the Sun,Walking On A Dream,198440
2021-10-05 19:09,Flo Rida,Good Feeling,238556
2021-10-05 20:43,Flo Rida,Good Feeling,9587
2021-10-06 00:58,One Direction,Story of My Life,245493
2021-10-06 01:02,Katy Perry,Firework,227893
2021-10-06 01:06,Ed Sheeran,Castle on the Hill,261153
2021-10-06 01:11,Disclosure,Latch,255866
2021-10-06 01:15,Plain White T's,Hey There Delilah - Bonus Track,233280
2021-10-06 01:19,Ellie Goulding,Lights - Single Version,211800
2021-10-06 01:22,Fetty Wap,My Way (feat. Monty),213053
2021-10-06 01:26,Gnarls Barkley,Crazy,182066
2021-10-06 01:34,The Fray,You Found Me,241853
2021-10-06 01:37,Black Eyed Peas,Just Can’t Get Enough,219426
2021-10-06 01:41,Kings of Leon,Sex on Fire,203346
2021-10-06 01:45,Usher,Yeah! (feat. Lil Jon & Ludacris),250373
2021-10-06 01:47,Snakehips,All My Friends (feat. Tinashe & Chance the Rapper),88014
2021-10-06 13:52,Snakehips,All My Friends (feat. Tinashe & Chance the Rapper),141739
2021-10-06 13:53,Katy Perry,Dark Horse,56366
2021-10-06 13:56,JAY-Z,Public Service Announcement (Interlude),166000
2021-10-06 15:00,Kid Cudi,Day 'N' Nite (nightmare),221266
2021-10-06 15:03,Cage The Elephant,Cigarette Daydreams,38915
2021-10-06 15:03,Cage The Elephant,Cigarette Daydreams,169856
2021-10-06 15:07,Zac Brown Band,Chicken Fried,238146
2021-10-06 15:12,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",252306
2021-10-06 15:17,Usher,OMG (feat. will.i.am),269493
2021-10-06 15:24,Carly Rae Jepsen,Call Me Maybe,51253
2021-10-06 15:30,will.i.am,Scream & Shout,283400
2021-10-06 15:43,Calvin Harris,Let's Go (feat. Ne-Yo),232800
2021-10-06 15:47,Bruno Mars,Just the Way You Are,220733
2021-10-06 15:50,Andy Grammer,Fine By Me,172893
2021-10-06 16:16,Jason Derulo,It Girl,192200
2021-10-06 16:19,Imagine Dragons,Radioactive,186813
2021-10-06 16:19,Justin Bieber,Somebody To Love,27447
2021-10-06 16:23,Calvin Harris,Feel So Close - Radio Edit,206413
2021-10-06 16:27,Kanye West,Gold Digger,207626
2021-10-06 16:30,Train,"Hey, Soul Sister",216773
2021-10-06 16:35,JAY-Z,Empire State Of Mind,276920
2021-10-06 16:39,Kid Ink,Show Me (feat. Chris Brown),217800
2021-10-06 16:43,M83,Midnight City,241440
2021-10-06 16:47,Iggy Azalea,Black Widow,209423
2021-10-06 16:51,Colbie Caillat,Brighter Than The Sun,231213
2021-10-06 16:55,Avicii,Wake Me Up,247426
2021-10-06 16:59,The Goo Goo Dolls,Iris,264673
2021-10-07 01:16,The Goo Goo Dolls,Iris,2043
2021-10-07 01:16,The Goo Goo Dolls,Iris,24843
2021-10-07 01:21,Eminem,The Real Slim Shady,284200
2021-10-07 01:22,Coldplay,Viva La Vida,53399
2021-10-07 01:26,Far East Movement,Rocketeer,211253
2021-10-07 01:31,Iggy Azalea,Fancy,199938
2021-10-07 01:33,Bobby Darin,Beyond the Sea,172480
2021-10-07 01:41,Kanye West,Heartless,211000
2021-10-07 14:21,Zedd,Clarity,271426
2021-10-07 14:22,Sean Kingston,Fire Burning,59657
2021-10-07 17:34,Daya,Hide Away,192381
2021-10-07 17:38,B.o.B,Magic (feat. Rivers Cuomo),196133
2021-10-07 17:42,Ellie Goulding,Burn,231211
2021-10-07 17:47,Linkin Park,What I've Done,205613
2021-10-07 19:10,Black Eyed Peas,I Gotta Feeling,289133
2021-10-07 19:42,Gwen Stefani,The Sweet Escape,246466
2021-10-07 19:46,One Direction,Live While We're Young,200213
2021-10-07 23:29,James Bay,Let It Go,260533
2021-10-07 23:31,The Chainsmokers,Roses,80851
2021-10-08 03:05,The Chainsmokers,Roses,145896
2021-10-08 03:10,JAY-Z,Holy Grail,338413
2021-10-08 03:16,Kanye West,All Of The Lights,299613
2021-10-08 03:23,Echosmith,Cool Kids,237626
2021-10-08 03:27,Chris Brown,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),222586
2021-10-08 03:30,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",207333
2021-10-08 03:34,Rihanna,Stay,240706
2021-10-08 03:39,Maroon 5,Daylight,225306
2021-10-08 03:43,Katy Perry,California Gurls,234653
2021-10-08 03:52,Eminem,Stan,404106
2021-10-08 03:58,Rihanna,Umbrella,275986
2021-10-08 04:02,OneRepublic,Secrets,224693
2021-10-08 04:06,Katy Perry,The One That Got Away,227333
2021-10-08 05:37,The Script,Breakeven,261426
2021-10-08 05:41,Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,217346
2021-10-08 05:44,Iyaz,Replay,182306
2021-10-08 05:50,Kid Ink,Money and the Power,207133
2021-10-08 05:54,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),258342
2021-10-08 05:58,B.o.B,So Good,213253
2021-10-08 06:02,Maroon 5,Sunday Morning,244880
2021-10-08 06:06,George Ezra,Budapest,200733
2021-10-08 06:11,ScHoolboy Q,Studio,278066
2021-10-08 06:16,JAY-Z,Run This Town,267520
2021-10-08 06:20,will.i.am,#thatPOWER,279506
2021-10-08 06:22,Miley Cyrus,Party In The U.S.A.,45585
2021-10-09 00:32,Miley Cyrus,Party In The U.S.A.,156481
2021-10-09 03:44,Jason Derulo,Ridin' Solo,114911
2021-10-10 06:28,Mac Miller,Senior Skip Day,167189
2021-10-10 06:32,Mac Miller,The Spins,195873
2021-10-10 06:35,Mac Miller,Come Back to Earth,161840
2021-10-10 06:39,Mac Miller,What's the Use?,288640
2021-10-10 06:44,Mac Miller,Of The Soul,213303
2021-10-10 06:49,DJ Drama,Camera,328346
2021-10-10 06:52,Mac Miller,Knock Knock,202806
2021-10-10 06:57,Mac Miller,Keep Floatin',263337
2021-10-10 06:58,Mac Miller,Gees,14606
2021-10-10 07:01,Mac Miller,Thoughts from a Balcony,185779
2021-10-10 07:04,Mac Miller,Programs,190186
2021-10-10 07:09,Mac Miller,BDE Bonus,243034
2021-10-10 07:12,Mac Miller,Rush Hour,201840
2021-10-10 07:18,Mac Miller,The Question,371870
2021-10-10 07:21,Mac Miller,Kool Aid & Frozen Pizza,157540
2021-10-10 07:26,Mac Miller,Floating,254099
2021-10-10 07:28,Carnage,Learn How to Watch (feat. Mac Miller & MadeinTYO),121850
2021-10-10 07:31,Mac Miller,Clubhouse,180866
2021-10-10 07:36,Mac Miller,Objects in the Mirror,259143
2021-10-10 07:39,Mac Miller,I'm Not Real,203399
2021-10-10 07:42,Mac Miller,Smile Back,162008
2021-10-10 07:46,Mac Miller,Dunno - Recorded at Spotify Studios NYC,224347
2021-10-10 19:19,88-Keys,That's Life (feat. Mac Miller & Sia),202390
2021-10-10 20:56,Mac Miller,Wings,250120
2021-10-10 21:00,Mac Miller,Fight the Feeling,288254
2021-10-10 21:03,Mac Miller,Best Day Ever,159119
2021-10-10 21:17,Mac Miller,"God Is Fair, Sexy Nasty (feat. Kendrick Lamar)",500960
2021-10-10 21:25,Mac Miller,ROS,343213
2021-10-10 21:27,Mac Miller,Nothing from Nothing - Recorded at Spotify Studios NYC,111050
2021-10-10 21:30,Mac Miller,Nikes On My Feet,141932
2021-10-11 01:41,Mac Miller,Nikes On My Feet,22617
2021-10-11 01:44,Mac Miller,Party On Fifth Ave.,173516
2021-10-11 01:49,Mac Miller,Hurt Feelings,245640
2021-10-11 01:52,Statik Selektah,82 92 (feat. Mac Miller),217367
2021-10-11 01:56,Mac Miller,Missed Calls,178902
2021-10-11 02:00,Ariana Grande,The Way,227026
2021-10-11 02:03,Mac Miller,Donald Trump,165908
2021-10-11 02:09,Mac Miller,Self Care,345133
2021-10-11 02:12,Mac Miller,Weekend (feat. Miguel),208080
2021-10-11 02:15,Mac Miller,Loud,171148
2021-10-11 02:22,Mac Miller,Red Dot Music,367930
2021-10-11 02:27,Mac Miller,Stay,298947
2021-10-11 04:16,Mac Miller,Buttons,228440
2021-10-11 07:34,Mac Miller,Another Night,70026
2021-10-11 15:51,Mac Miller,Another Night,27029
2021-10-11 19:14,Mac Miller,Another Night,79261
2021-10-11 22:02,Free Nationals,Time,210279
2021-10-11 22:17,Mac Miller,Lucky Ass Bitch,256250
2021-10-11 22:24,Mac Miller,100 Grandkids,278506
2021-10-11 22:29,Mac Miller,Brand Name,302133
2021-10-11 22:32,Mac Miller,Cinderella (feat. Ty Dolla $ign),169210
2021-10-11 22:55,Mac Miller,Cinderella (feat. Ty Dolla $ign),91115
2021-10-11 22:58,Thompson Square,Are You Gonna Kiss Me Or Not,184920
2021-10-12 00:12,Randy Houser,Runnin' Outta Moonlight,193773
2021-10-12 00:13,Blake Shelton,Who Are You When I'm Not Looking,58080
2021-10-12 00:15,Mac Miller,Frick Park Market,131633
2021-10-12 19:08,Mac Miller,Frick Park Market,65937
2021-10-12 19:11,Mac Miller,Weekend (feat. Miguel),208080
2021-10-12 23:36,Mac Miller,Lucky Ass Bitch,256250
2021-10-13 02:46,Mac Miller,Ladders,287040
2021-10-13 02:50,88-Keys,That's Life (feat. Mac Miller & Sia),202390
2021-10-13 02:55,Mac Miller,Dang! (feat. Anderson .Paak),305350
2021-10-13 02:58,Mac Miller,Senior Skip Day,175782
2021-10-13 03:04,Mac Miller,Good News,342040
2021-10-13 03:07,Statik Selektah,21 & Over,167134
2021-10-13 03:11,Mac Miller,Rush Hour,201840
2021-10-13 03:15,Mac Miller,Wake Up,234938
2021-10-13 03:23,Mac Miller,Buttons,228440
2021-10-13 03:26,Mac Miller,Another Night,176043
2021-10-13 03:31,DJ Drama,Camera,328346
2021-10-13 03:37,Mac Miller,Stay,317946
2021-10-13 03:40,Mac Miller,Donald Trump,165908
2021-10-13 03:42,Mac Miller,Red Dot Music,102583
2021-10-13 08:01,Mac Miller,Red Dot Music,265321
2021-10-13 08:04,Mac Miller,Loud,142312
2021-10-13 08:07,Mac Miller,I'm Not Real,203399
2021-10-13 08:10,Mac Miller,Gees,175672
2021-10-13 08:13,Mac Miller,Clubhouse,180866
2021-10-13 08:22,Mac Miller,The Question,33149
2021-10-13 15:02,Mac Miller,The Question,338988
2021-10-13 15:05,Mac Miller,Kool Aid & Frozen Pizza,157540
2021-10-13 15:09,Mac Miller,Floating,254099
2021-10-13 15:12,Mac Miller,Thoughts from a Balcony,185779
2021-10-13 15:18,Mac Miller,Self Care,345133
2021-10-13 15:24,Mac Miller,Fight the Feeling,301769
2021-10-13 15:29,Ab-Soul,The Law (feat. Mac Miller & Rapsody),329207
2021-10-13 15:33,Mac Miller,Smile Back,162008
2021-10-13 15:37,Mac Miller,BDE Bonus,243034
2021-10-13 15:46,Mac Miller,Right,287871
2021-10-13 15:50,Mac Miller,Avian,196756
2021-10-13 15:55,Mac Miller,100 Grandkids,278506
2021-10-13 16:03,Mac Miller,"God Is Fair, Sexy Nasty (feat. Kendrick Lamar)",500960
2021-10-13 16:49,Mac Miller,So It Goes,312960
2021-10-13 16:51,Carnage,Learn How to Watch (feat. Mac Miller & MadeinTYO),121850
2021-10-13 17:01,Mac Miller,Missed Calls,178902
2021-10-13 17:03,Mac Miller,Come Back to Earth,123194
2021-10-13 20:05,Mac Miller,Come Back to Earth,38643
2021-10-13 20:06,Mac Miller,Someone Like You,45017
2021-10-13 22:05,Mac Miller,Someone Like You,211399
2021-10-13 22:10,Mac Miller,Dunno - Recorded at Spotify Studios NYC,224347
2021-10-13 22:57,Mac Miller,What's the Use?,288640
2021-10-13 23:02,Mac Miller,Skin,287906
2021-10-13 23:06,Mac Miller,Hurt Feelings,245640
2021-10-13 23:21,Mac Miller,Live Free,193525
2021-10-13 23:27,Mac Miller,ROS,343213
2021-10-13 23:32,Mac Miller,Wings,250120
2021-10-13 23:36,Mac Miller,Objects in the Mirror,259143
2021-10-13 23:38,Mac Miller,Nothing from Nothing - Recorded at Spotify Studios NYC,111050
2021-10-13 23:41,Mac Miller,The Spins,195873
2021-10-13 23:45,Mac Miller,Of The Soul,213303
2021-10-13 23:52,Mac Miller,My Favorite Part,216000
2021-10-13 23:54,Mac Miller,Watching Movies,79798
2021-10-14 01:04,Mac Miller,Watching Movies,140673
2021-10-14 01:08,Free Nationals,Time,210279
2021-10-14 01:16,Mac Miller,Cinderella (feat. Ty Dolla $ign),480186
2021-10-14 01:20,Mac Miller,Best Day Ever,159119
2021-10-14 01:22,Mac Miller,Party On Fifth Ave.,173516
2021-10-14 01:25,Mac Miller,Nikes On My Feet,164631
2021-10-14 01:31,Mac Miller,Brand Name,302133
2021-10-14 01:35,Ariana Grande,The Way,227026
2021-10-14 01:39,Statik Selektah,82 92 (feat. Mac Miller),217367
2021-10-14 01:42,Mac Miller,Programs,190186
2021-10-14 01:45,Mac Miller,Knock Knock,202806
2021-10-14 01:50,Mac Miller,Keep Floatin',263337
2021-10-14 01:53,Curren$y,Scarab 38 (feat. Action Bronson),173707
2021-10-14 01:56,Smino,Wild Irish Roses,169319
2021-10-14 02:03,Aer,Floats My Boat,206160
2021-10-14 02:09,Brent Faiyaz,"Gravity (feat. Tyler, The Creator)",214692
2021-10-14 02:37,ODIE,Little Lies,220007
2021-10-14 02:43,Freddie Gibbs,"Something to Rap About (feat. Tyler, The Creator)",282560
2021-10-14 03:57,Curren$y,All Work,150047
2021-10-14 04:01,Kota the Friend,Alkaline,190252
2021-10-14 04:04,Lupe Fiasco,'Till I Get There,203973
2021-10-14 04:05,Big Sean,Beware,5440
2021-10-14 04:06,Smoke DZA,"Santos Party House feat. Big K.R.I.T., Girl Talk",23173
2021-10-14 04:10,La Roux,Bulletproof,205733
2021-10-14 04:14,B.o.B,HeadBand (feat. 2 Chainz),15598
2021-10-14 04:14,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210960
2021-10-14 04:18,Of Monsters and Men,Little Talks,266600
2021-10-14 04:22,Black Eyed Peas,Boom Boom Pow,7854
2021-10-14 04:22,The Neighbourhood,Sweater Weather,240400
2021-10-14 04:27,Rihanna,Umbrella,275986
